code_tvs,annee,nb_menages_tot,med_niveau_vie
03082,2007,8153,16201.336440574021
03082,2008,8225,16687.063343465044
03082,2009,8205,16875.496160877512
03082,2010,8200,17284.143902439024
03082,2011,8226,17775.756260637005
03082,2012,8088,18844.373781237256
03082,2013,8121,19173.78054477915
03082,2014,8122,19364.096912342888
03082,2015,8078,19353.29857778994
03082,2016,8082,19648.225602469345
03082,2017,8094,19935.83765752409
03082,2018,8022,20630.800299177263
03082,2019,8130,20617.20049200492
03084,2004,3743,13482.07560780123
03084,2005,3764,13889.750265674815
03084,2006,3766,14506.973181093997
03084,2007,3888,14757.476851851852
03084,2008,3923,15115.417537598776
03084,2009,3902,15368.047539723219
03084,2010,3878,15918.878029912326
03084,2011,3896,16403.621919917863
03084,2012,3826,17782.33824063036
03084,2013,3833,18373.499392286703
03084,2014,3856,18495.504458934334
03084,2015,3794,18618.217671176713
03084,2016,3775,18778.25907156797
03084,2017,3732,19025.460878885315
03084,2018,3720,19537.755376344085
03084,2019,3786,19713.52614896989
03095,2004,8498,15114.473758531418
03095,2005,8528,15392.703564727954
03095,2006,8636,15922.804075961094
03095,2007,9006,16453.66899844548
03095,2008,9129,16950.476941614634
03095,2009,9228,17179.3181621153
03095,2010,9316,17570.93097896093
03095,2011,9375,17875.898773333334
03095,2012,9327,18707.168780345815
03095,2013,9361,19090.00254587686
03095,2014,9321,19189.1695209486
03095,2015,9362,19514.243624395876
03095,2016,9343,19760.022766127982
03095,2017,9373,19894.110743625308
03095,2018,9325,20496.878284182305
03095,2019,9437,20733.119635477375
03101,2004,9841,15175.152880804797
03101,2005,9985,15714.111417125689
03101,2006,10069,16073.756083027112
03101,2007,10440,16618.707279693488
03101,2008,10624,17114.424604668675
03101,2009,10707,17568.53040067246
03101,2010,10819,18068.86671596266
03101,2011,10953,18576.57673696704
03101,2012,10912,19272.31700241171
03101,2013,10944,19719.073008394076
03101,2014,10918,19909.406323312207
03101,2015,10919,20128.29956968345
03101,2016,10929,20259.14642931814
03101,2017,10978,20640.657678994354
03101,2018,10980,21177.885245901638
03101,2019,11041,21420.184765872655
03102,2004,5467,13329.213005304555
03102,2005,5476,13967.69065010957
03102,2006,5550,14413.996666666666
03102,2007,5729,15063.384185721765
03102,2008,5765,15644.97857762359
03102,2009,5756,15645.708999305072
03102,2010,5799,16139.249353336781
03102,2011,5790,16619.84835924007
03102,2012,5697,17777.15799138548
03102,2013,5691,18460.12693559588
03102,2014,5647,18531.844806998542
03102,2015,5669,18833.355187213743
03102,2016,5699,19011.579522251006
03102,2017,5619,19202.076882007474
03102,2018,5544,19876.356421356424
03102,2019,5584,20212.05766475645
03118,2004,7989,14049.966078357742
03118,2005,8263,14445.394832385331
03118,2006,8396,15185.97207003335
03118,2007,8704,15744.91073069853
03118,2008,8816,16331.598343920145
03118,2009,8937,16693.20185744657
03118,2010,9015,17207.288685524127
03118,2011,9094,17658.049098306576
03118,2012,9113,18832.560151118494
03118,2013,9154,19348.208581073948
03118,2014,9215,19362.595341921613
03118,2015,9313,19398.3013835267
03118,2016,9368,19600.127020074528
03118,2017,9452,20029.17371984765
03118,2018,9483,20727.657914162184
03118,2019,9608,20836.218776019985
03138,2004,5354,12451.743369443408
03138,2005,5381,12734.697546924363
03138,2006,5383,13510.474642392717
03138,2007,5513,14065.43696716851
03138,2008,5520,14559.564583333333
03138,2009,5539,14774.739303123308
03138,2010,5531,15086.66199602242
03138,2011,5534,15591.346313697146
03138,2012,5489,17022.88830808469
03138,2013,5473,17425.9532813679
03138,2014,5461,17579.247265868813
03138,2015,5479,17848.89003077544
03138,2016,5478,18053.8554141593
03138,2017,5461,18150.131843984618
03138,2018,5456,19032.690615835778
03138,2019,5498,19028.63768643143
03165,2004,2870,11543.368292682928
03165,2005,2894,12094.23807878369
03165,2006,2898,12563.61093857833
03165,2007,2994,12828.316800267201
03165,2008,3003,13487.464701964702
03165,2009,2997,13545.596930263597
03165,2010,2972,14214.49192462988
03165,2011,2947,14546.15218866644
03165,2012,2895,16277.335658085925
03165,2013,2878,16556.42205786647
03165,2014,2879,16997.860202997792
03165,2015,2908,17095.99003209537
03165,2016,2906,17297.732239537247
03165,2017,2902,17590.940730530667
03165,2018,2879,18086.856547412295
03165,2019,2893,18344.942965779468
03185,2004,24166,14671.573719275015
03185,2005,24206,15109.302817483269
03185,2006,24175,15472.65892450879
03185,2007,24648,15817.830878773126
03185,2008,24763,16133.42844162662
03185,2009,24693,16363.382740047788
03185,2010,24590,16760.410329402195
03185,2011,24563,16974.32548955747
03185,2012,23978,17876.427400029235
03185,2013,23913,18270.966989862034
03185,2014,23950,18347.99675501854
03185,2015,23769,18624.582490326073
03185,2016,23538,18676.12534046601
03185,2017,23392,19008.145092339262
03185,2018,23139,19375.790656467434
03185,2019,23204,19651.79968970867
03186,2004,2625,13017.102476190477
03186,2005,2597,13424.690412013862
03186,2006,2620,14101.754198473283
03186,2007,2700,14477.253333333334
03186,2008,2713,15019.38075930704
03186,2009,2718,15293.947203826343
03186,2010,2720,15934.703125
03186,2011,2705,16105.458595194084
03186,2012,2666,17470.498313009924
03186,2013,2658,18030.167233796252
03186,2014,2665,18436.175752702584
03186,2015,2689,18441.534932562718
03186,2016,2661,18882.692718359078
03186,2017,2655,18801.593220338986
03186,2018,2671,19448.820666417072
03186,2019,2678,19500.627333831217
03190,2004,18359,14733.057791818726
03190,2005,18436,15199.378390106313
03190,2006,18310,15742.466193336973
03190,2007,18815,16230.350651076269
03190,2008,18876,16763.796222716675
03190,2009,18697,17064.15684334385
03190,2010,18687,17244.079333226306
03190,2011,18709,17643.328371372067
03190,2012,18509,18511.416572190497
03190,2013,18550,18875.722271476043
03190,2014,18631,19023.614673789143
03190,2015,18619,19381.3559832621
03190,2016,18583,19449.36186209635
03190,2017,18599,19601.31458680574
03190,2018,18524,20225.244547613904
03190,2019,18712,20420.52693458743
03236,2004,2406,13789.522028262678
03236,2005,2416,14444.55380794702
03236,2006,2463,14965.979293544458
03236,2007,2535,15587.129388560157
03236,2008,2535,16262.041420118345
03236,2009,2558,16413.80297107115
03236,2010,2573,16696.832102603963
03236,2011,2595,16706.852023121388
03236,2012,2537,18046.008091358974
03236,2013,2552,18566.134113879587
03236,2014,2569,18697.27405226653
03236,2015,2602,18630.975893682673
03236,2016,2572,18825.943246508825
03236,2017,2569,19201.132736473337
03236,2018,2586,19687.764887857695
03236,2019,2610,19964.639846743295
03254,2004,6257,13993.485456288956
03254,2005,6378,14436.320790216369
03254,2006,6412,14926.215611353711
03254,2007,6586,15488.895308229577
03254,2008,6759,16017.21689599053
03254,2009,6808,16394.24919212691
03254,2010,6861,16958.321235971434
03254,2011,6822,17225.746335385516
03254,2012,6800,18469.396471669104
03254,2013,6843,18925.314053219565
03254,2014,6853,19108.509652409764
03254,2015,6905,19251.58002981605
03254,2016,6929,19350.612690766706
03254,2017,6939,19713.912667531346
03254,2018,6957,20411.68607158258
03254,2019,7001,20724.490787030423
03298,2004,3740,13766.624064171123
03298,2005,3758,14222.004922831293
03298,2006,3775,14789.103576158941
03298,2007,3873,15403.805706170928
03298,2008,3916,15834.344994892746
03298,2009,3921,16014.970160673298
03298,2010,3963,16396.772394650518
03298,2011,3922,16801.11104028557
03298,2012,3884,18018.091117995195
03298,2013,3877,18503.686053054993
03298,2014,3874,18422.088700910994
03298,2015,3835,18533.030305457254
03298,2016,3818,18702.785647062097
03298,2017,3830,19066.759791122713
03298,2018,3802,19957.08311415045
03298,2019,3865,20108.869340232857
03310,2004,17030,14886.670640046976
03310,2005,17251,15284.546287171757
03310,2006,17261,15660.888129308847
03310,2007,17678,16316.218124222196
03310,2008,17927,16573.71467618676
03310,2009,17994,16715.353617872624
03310,2010,18120,17042.821081677703
03310,2011,18197,17394.31920096719
03310,2012,17955,18130.529295991302
03310,2013,17974,18557.481913027812
03310,2014,18100,18569.016534057664
03310,2015,18094,18944.11053959985
03310,2016,18071,19073.286001913548
03310,2017,18261,19297.321614369423
03310,2018,18200,19879.620879120877
03310,2019,18485,20200.195834460374
03321,2004,7790,17187.740372272143
03321,2005,7830,17636.65178799489
03321,2006,7976,18117.19245235707
03321,2007,8194,18682.78874786429
03321,2008,8255,19190.155299818292
03321,2009,8351,19453.095677164412
03321,2010,8467,19762.746191094837
03321,2011,8524,20063.51912247771
03321,2012,8541,20377.81475542525
03321,2013,8595,20757.256250560557
03321,2014,8658,20817.36068952373
03321,2015,8714,20965.330773140104
03321,2016,8726,21066.75578689156
03321,2017,8755,21356.925185608223
03321,2018,8776,22032.157019143116
03321,2019,8803,22132.887651936842
04019,2004,3182,14287.705531112508
04019,2005,3230,14589.167647058823
04019,2006,3272,15390.09107579462
04019,2007,3358,15645.011614055986
04019,2008,3388,16444.391676505315
04019,2009,3396,16783.014134275618
04019,2010,3408,17245.456279342725
04019,2011,3407,17571.80305253889
04019,2012,3362,18148.428735473273
04019,2013,3390,18449.32351176024
04019,2014,3360,18515.073554894178
04019,2015,3353,18939.842862823625
04019,2016,3359,19216.87903423145
04019,2017,3389,19611.732074358217
04019,2018,3384,20334.518321513002
04019,2019,3497,20164.48670288819
04039,2004,887,13174.420518602028
04039,2005,945,13747.531216931216
04039,2006,971,14202.254376931
04039,2007,1006,15084.91351888668
04039,2008,1098,15543.171220400729
04039,2009,1101,16123.47502270663
04039,2010,1090,15857.93853211009
04039,2011,1041,16730.636887608067
04039,2012,1092,17453.797537934366
04039,2013,1110,17508.443297334616
04039,2014,1104,18254.365876391515
04039,2015,1114,18394.057219411352
04039,2016,1115,18634.363096651836
04039,2017,1132,19134.116607773853
04039,2018,1057,19536.71712393567
04039,2019,1080,19490.00925925926
04049,2004,6596,14810.599757428745
04049,2005,6570,15184.089573820396
04049,2006,6659,15707.744406066977
04049,2007,7104,16222.257742117117
04049,2008,7122,16770.266638584668
04049,2009,7227,17061.96679119967
04049,2010,7410,17255.012955465587
04049,2011,7508,17752.40916355887
04049,2012,7594,18513.534992152083
04049,2013,7685,18954.88605312681
04049,2014,7731,19011.985082241295
04049,2015,7866,19316.319553669313
04049,2016,7906,19510.80196060613
04049,2017,7921,19695.3667466229
04049,2018,7953,20118.033446498175
04049,2019,7879,20422.31628379236
04070,2004,10674,15693.984167135095
04070,2005,10703,16187.067411006261
04070,2006,10725,16757.053193473195
04070,2007,11322,17191.06588941883
04070,2008,11485,17773.954549412276
04070,2009,11684,18149.371062992126
04070,2010,11777,18551.446293623165
04070,2011,11868,18602.778690596562
04070,2012,11855,19073.151702531413
04070,2013,11964,19240.072003607198
04070,2014,12163,19352.7737923938
04070,2015,11976,19770.2381678366
04070,2016,11996,19935.832272133037
04070,2017,11942,20184.73203818456
04070,2018,11868,20754.79271991911
04070,2019,11743,20842.20812398876
04088,2004,5574,14029.434876210978
04088,2005,5655,14716.92139699381
04088,2006,5710,15152.100700525394
04088,2007,5932,15887.423971679029
04088,2008,6331,16352.875059232349
04088,2009,6329,16647.1215831885
04088,2010,6428,16995.613643434972
04088,2011,6458,17676.91142768659
04088,2012,6435,18202.607041723706
04088,2013,6395,18542.089833231665
04088,2014,6583,18766.000681408823
04088,2015,6759,19222.77686445776
04088,2016,6793,19394.983101074966
04088,2017,6817,19543.98709109579
04088,2018,6731,20280.661120190165
04088,2019,6760,20350.933431952664
04094,2004,2101,14137.13541170871
04094,2005,2216,14641.153429602888
04094,2006,2317,15340.550280535175
04094,2007,2393,16109.58671124112
04094,2008,2515,16534.104970178927
04094,2009,2646,16965.961451247167
04094,2010,2690,17447.482899628252
04094,2011,2760,17952.8865942029
04094,2012,2761,18673.14789327535
04094,2013,2731,19095.077667927893
04094,2014,2847,19215.542877214113
04094,2015,2892,19689.127161134165
04094,2016,2924,19937.3934210834
04094,2017,2904,20225.933195592286
04094,2018,2875,20841.384347826086
04094,2019,2905,21396.85025817556
04112,2004,13959,15296.531807436064
04112,2005,14088,15879.397181998864
04112,2006,14137,16292.141897149324
04112,2007,14519,16934.21768028101
04112,2008,15292,17614.027399947685
04112,2009,15375,18022.975609756097
04112,2010,15506,18465.295111569714
04112,2011,15784,18813.366573745563
04112,2012,15713,19348.805616807647
04112,2013,15617,19590.175607684054
04112,2014,16130,19666.008813626737
04112,2015,16560,20161.954829911432
04112,2016,16586,20398.775282962422
04112,2017,16591,20485.66150322464
04112,2018,16376,21164.189667806546
04112,2019,16697,21131.499071689526
04143,2004,4133,15173.427292523591
04143,2005,4191,15576.712479121928
04143,2006,4205,16355.72568370987
04143,2007,4554,17124.124945103205
04143,2008,4577,17665.956958706574
04143,2009,4696,17759.455387563885
04143,2010,4782,18624.34452112087
04143,2011,4891,19274.646289102435
04143,2012,4976,19486.57573329204
04143,2013,5024,19851.52898784247
04143,2014,5263,20029.904826420156
04143,2015,5272,20367.757528008347
04143,2016,5302,20613.34394344856
04143,2017,5314,20746.84042152804
04143,2018,5315,21354.167450611476
04143,2019,5318,21713.81534411433
04166,2004,4001,13644.414771307172
04166,2005,4076,13961.114573110894
04166,2006,4203,14521.194622888414
04166,2007,4278,15358.514258999534
04166,2008,4382,15850.875057051575
04166,2009,4457,16443.04061027597
04166,2010,4516,16827.4526129318
04166,2011,4586,17345.057021369386
04166,2012,4503,17959.48974827126
04166,2013,4522,18510.085795370756
04166,2014,4666,18409.923060437206
04166,2015,4784,18712.405404921166
04166,2016,4837,18973.62500100685
04166,2017,4779,19261.86440677966
04166,2018,4726,20000.084638171815
04166,2019,4751,20288.46558619238
04173,2004,1855,13773.271967654986
04173,2005,2000,13968.6025
04173,2006,2088,14584.633620689654
04173,2007,2179,14958.650298301973
04173,2008,2272,15519.515845070422
04173,2009,2322,16435.429155900085
04173,2010,2329,16764.8349076857
04173,2011,2310,16988.31948051948
04173,2012,2308,17491.549180556653
04173,2013,2301,17845.990096809848
04173,2014,2326,18015.75061186088
04173,2015,2359,18335.35311243354
04173,2016,2360,18534.51167819175
04173,2017,2352,19114.706632653062
04173,2018,2325,19728.851612903225
04173,2019,2395,20237.336116910228
04209,2004,5688,14466.123154008439
04209,2005,5735,14933.959110723628
04209,2006,5833,15704.81638950797
04209,2007,6115,16104.505069501227
04209,2008,6351,16631.306565895135
04209,2009,6356,17038.56387665198
04209,2010,6509,17297.749731141495
04209,2011,6505,17957.99584934666
04209,2012,6548,18501.30620562311
04209,2013,6639,18956.159948787456
04209,2014,6707,18984.60182703768
04209,2015,6765,19186.62699202765
04209,2016,6861,19517.70253895209
04209,2017,6817,19735.57136570339
04209,2018,6948,20299.58549222798
04209,2019,6904,20426.794611819234
05006,2004,2660,14297.557894736841
05006,2005,2701,14925.39651980748
05006,2006,2752,15467.757994186048
05006,2007,2843,15851.429124164613
05006,2008,2903,16668.81191870479
05006,2009,2885,17151.5431542461
05006,2010,2951,17363.806845137242
05006,2011,2948,17587.509837177746
05006,2012,2934,18460.17497646637
05006,2013,2912,18873.72381524725
05006,2014,2967,19137.756218053524
05006,2015,2952,19147.78703058459
05006,2016,2925,19536.21309278112
05006,2017,2979,19897.938905673043
05006,2018,2969,20554.452677669247
05006,2019,2985,20800.556113902847
05023,2004,8066,15595.228551946442
05023,2005,8247,15946.104644113013
05023,2006,8289,16407.729340089274
05023,2007,8564,16889.63183092013
05023,2008,8677,17675.78270139449
05023,2009,8712,18076.201675849403
05023,2010,8816,18457.148650181487
05023,2011,8831,18737.867908504133
05023,2012,8820,19073.658372922077
05023,2013,8788,19347.89789648222
05023,2014,8947,19379.417786473557
05023,2015,8796,19808.560919437794
05023,2016,8812,19970.326897461175
05023,2017,8956,20328.498213488165
05023,2018,8871,20933.403223988276
05023,2019,9027,21066.44732469259
05046,2004,4903,14878.425249847034
05046,2005,4998,15373.031612645058
05046,2006,5102,15854.989415915326
05046,2007,5198,16487.30665640631
05046,2008,5552,17127.942273054756
05046,2009,5615,17634.068833481746
05046,2010,5738,17908.15632624608
05046,2011,5815,18448.608770421324
05046,2012,5779,18899.976130753996
