code_tvs,annee,nb_morts,nb_morts_jeunes,nb_morts_vieux,age_moyen_deces,libelle_tvs
02018,2014,23,10,4,65.70434782608696,Anizy-le-Grand
02018,2015,26,5,9,71.90384615384616,Anizy-le-Grand
02018,2016,25,7,6,66.088,Anizy-le-Grand
02018,2017,26,10,7,66.81153846153846,Anizy-le-Grand
02018,2018,24,3,10,74.98333333333333,Anizy-le-Grand
02018,2019,22,2,7,74.24545454545455,Anizy-le-Grand
02095,2004,125,21,65,76.9928,Bohain-en-Vermandois
02095,2005,116,17,68,76.8698275862069,Bohain-en-Vermandois
02095,2006,144,21,79,77.27777777777777,Bohain-en-Vermandois
02095,2007,132,16,74,79.09924242424242,Bohain-en-Vermandois
02095,2008,136,12,87,78.75073529411765,Bohain-en-Vermandois
02095,2009,120,18,65,77.53083333333333,Bohain-en-Vermandois
02095,2010,111,18,61,77.08468468468469,Bohain-en-Vermandois
02095,2011,133,21,81,77.76616541353384,Bohain-en-Vermandois
02095,2012,124,13,72,78.34758064516129,Bohain-en-Vermandois
02095,2013,109,13,66,79.73577981651376,Bohain-en-Vermandois
02095,2014,108,20,67,76.56203703703704,Bohain-en-Vermandois
02095,2015,114,8,82,83.1921052631579,Bohain-en-Vermandois
02095,2016,99,7,68,82.46565656565656,Bohain-en-Vermandois
02095,2017,106,9,70,80.8367924528302,Bohain-en-Vermandois
02095,2018,116,13,79,81.16637931034482,Bohain-en-Vermandois
02095,2019,118,16,67,77.5677966101695,Bohain-en-Vermandois
02141,2004,37,6,15,76.05405405405405,La Capelle
02141,2005,24,2,14,79.47083333333333,La Capelle
02141,2006,28,6,13,75.40357142857142,La Capelle
02141,2007,28,5,16,77.41071428571429,La Capelle
02141,2008,34,5,17,76.07941176470588,La Capelle
02141,2009,42,8,22,73.97380952380952,La Capelle
02141,2010,36,5,23,79.25833333333333,La Capelle
02141,2011,27,5,12,75.37407407407407,La Capelle
02141,2012,33,2,21,82.56666666666666,La Capelle
02141,2013,26,5,14,76.9423076923077,La Capelle
02141,2014,34,3,22,81.96470588235294,La Capelle
02141,2015,34,2,24,81.93235294117648,La Capelle
02141,2016,44,4,25,78.99772727272727,La Capelle
02141,2017,32,6,19,78.496875,La Capelle
02141,2018,34,1,24,83.40882352941176,La Capelle
02141,2019,27,6,16,75.89259259259259,La Capelle
02163,2004,163,24,74,75.99815950920245,Charly-sur-Marne
02163,2005,186,28,87,76.91021505376344,Charly-sur-Marne
02163,2006,168,27,79,75.92440476190477,Charly-sur-Marne
02163,2007,171,30,63,74.27134502923977,Charly-sur-Marne
02163,2008,154,20,78,76.97792207792207,Charly-sur-Marne
02163,2009,143,17,77,77.62097902097902,Charly-sur-Marne
02163,2010,140,28,64,74.69857142857143,Charly-sur-Marne
02163,2011,144,12,84,79.62152777777777,Charly-sur-Marne
02163,2012,158,20,90,78.02911392405063,Charly-sur-Marne
02163,2013,162,15,84,78.23765432098766,Charly-sur-Marne
02163,2014,164,19,92,78.39817073170731,Charly-sur-Marne
02163,2015,155,23,88,78.44451612903225,Charly-sur-Marne
02163,2016,174,16,110,80.77528735632184,Charly-sur-Marne
02163,2017,184,14,118,80.88695652173914,Charly-sur-Marne
02163,2018,164,18,99,79.39878048780488,Charly-sur-Marne
02163,2019,157,9,102,81.53503184713375,Charly-sur-Marne
02168,2004,340,42,208,79.6785294117647,Château-Thierry
02168,2005,359,39,214,78.96963788300836,Château-Thierry
02168,2006,349,25,208,79.54985673352435,Château-Thierry
02168,2007,392,49,213,77.8890306122449,Château-Thierry
02168,2008,398,34,246,80.05,Château-Thierry
02168,2009,401,53,231,77.95411471321695,Château-Thierry
02168,2010,441,56,270,79.50748299319729,Château-Thierry
02168,2011,419,43,257,79.76992840095465,Château-Thierry
02168,2012,439,47,280,79.97198177676538,Château-Thierry
02168,2013,396,45,246,79.35656565656565,Château-Thierry
02168,2014,432,37,286,81.00555555555556,Château-Thierry
02168,2015,442,42,291,80.94502262443439,Château-Thierry
02168,2016,423,41,279,80.90260047281323,Château-Thierry
02168,2017,455,48,291,80.6843956043956,Château-Thierry
02168,2018,453,30,308,82.47615894039735,Château-Thierry
02168,2019,494,49,324,81.16093117408907,Château-Thierry
02173,2004,478,70,221,76.67050209205021,Chauny
02173,2005,490,74,226,75.72244897959183,Chauny
02173,2006,492,56,250,77.5170731707317,Chauny
02173,2007,444,52,245,78.24549549549549,Chauny
02173,2008,509,78,257,76.54990176817289,Chauny
02173,2009,470,59,251,77.43723404255319,Chauny
02173,2010,462,55,261,77.64415584415585,Chauny
02173,2011,399,50,217,77.45839598997493,Chauny
02173,2012,434,45,266,79.22419354838709,Chauny
02173,2013,374,41,230,79.12754010695187,Chauny
02173,2014,367,47,208,77.76648501362398,Chauny
02173,2015,391,35,224,79.68363171355499,Chauny
02173,2016,361,33,219,79.50720221606649,Chauny
02173,2017,336,31,220,80.89880952380952,Chauny
02173,2018,378,42,229,79.25661375661376,Chauny
02173,2019,324,29,209,80.44166666666666,Chauny
02305,2004,42,3,29,81.01190476190476,Fère-en-Tardenois
02305,2005,47,10,21,72.37446808510639,Fère-en-Tardenois
02305,2006,41,11,21,74.72682926829268,Fère-en-Tardenois
02305,2007,48,11,22,72.175,Fère-en-Tardenois
02305,2008,50,10,27,75.634,Fère-en-Tardenois
02305,2009,41,7,29,80.60487804878049,Fère-en-Tardenois
02305,2010,48,9,30,79.38958333333333,Fère-en-Tardenois
02305,2011,56,5,41,80.99642857142857,Fère-en-Tardenois
02305,2012,48,10,29,77.12291666666667,Fère-en-Tardenois
02305,2013,53,6,37,81.1622641509434,Fère-en-Tardenois
02305,2014,33,3,24,81.16060606060606,Fère-en-Tardenois
02305,2015,67,8,40,80.13731343283582,Fère-en-Tardenois
02305,2016,54,4,41,82.58703703703704,Fère-en-Tardenois
02305,2017,56,8,35,81.24642857142857,Fère-en-Tardenois
02305,2018,44,3,32,83.21363636363637,Fère-en-Tardenois
02305,2019,57,6,32,79.51929824561404,Fère-en-Tardenois
02340,2004,41,12,13,70.45365853658537,Gauchy
02340,2005,43,15,13,66.32558139534883,Gauchy
02340,2006,53,12,21,70.57358490566038,Gauchy
02340,2007,51,15,17,69.78823529411764,Gauchy
02340,2008,54,9,18,72.0111111111111,Gauchy
02340,2009,67,13,36,74.22537313432836,Gauchy
02340,2010,60,14,25,72.25666666666666,Gauchy
02340,2011,58,16,21,68.18620689655172,Gauchy
02340,2012,53,13,24,72.86037735849057,Gauchy
02340,2013,57,14,21,69.70701754385965,Gauchy
02340,2014,54,11,24,73.23148148148148,Gauchy
02340,2015,56,9,23,73.86607142857143,Gauchy
02340,2016,46,7,22,76.25652173913043,Gauchy
02340,2017,54,13,22,71.2537037037037,Gauchy
02340,2018,77,12,34,74.8896103896104,Gauchy
02340,2019,48,8,29,77.675,Gauchy
02361,2004,172,11,102,80.08372093023256,Guise
02361,2005,172,27,94,77.7063953488372,Guise
02361,2006,126,18,69,78.26031746031747,Guise
02361,2007,144,18,88,77.55833333333334,Guise
02361,2008,159,13,95,78.69748427672955,Guise
02361,2009,148,23,83,77.46148648648649,Guise
02361,2010,150,19,96,77.81,Guise
02361,2011,151,22,98,78.62450331125828,Guise
02361,2012,147,25,81,76.17414965986394,Guise
02361,2013,155,18,90,78.14709677419354,Guise
02361,2014,156,20,101,79.42564102564103,Guise
02361,2015,172,11,114,80.8389534883721,Guise
02361,2016,190,18,124,80.18789473684211,Guise
02361,2017,196,11,136,81.73112244897959,Guise
02361,2018,185,16,111,79.57621621621621,Guise
02361,2019,180,16,115,80.42888888888889,Guise
02381,2004,251,44,131,76.25498007968127,Hirson
02381,2005,248,38,127,76.4141129032258,Hirson
02381,2006,230,41,117,76.14695652173913,Hirson
02381,2007,281,53,160,76.40462633451958,Hirson
02381,2008,294,46,150,76.08061224489796,Hirson
02381,2009,264,31,158,78.5685606060606,Hirson
02381,2010,241,35,136,78.17178423236514,Hirson
02381,2011,283,46,156,77.34204946996466,Hirson
02381,2012,309,52,169,76.83495145631068,Hirson
02381,2013,282,39,164,77.85886524822695,Hirson
02381,2014,273,39,167,77.92600732600732,Hirson
02381,2015,332,32,206,79.96626506024096,Hirson
02381,2016,270,26,175,80.51962962962963,Hirson
02381,2017,278,43,161,77.9978417266187,Hirson
02381,2018,318,30,198,80.72012578616352,Hirson
02381,2019,292,22,193,80.95582191780822,Hirson
02408,2004,601,89,293,76.5261231281198,Laon
02408,2005,621,123,291,74.19291465378421,Laon
02408,2006,639,107,316,75.78826291079812,Laon
02408,2007,629,103,313,75.52941176470588,Laon
02408,2008,632,99,342,76.05205696202532,Laon
02408,2009,631,107,328,75.88351822503962,Laon
02408,2010,631,74,370,78.0296354992076,Laon
02408,2011,592,87,329,77.38733108108109,Laon
02408,2012,694,104,381,76.90100864553314,Laon
02408,2013,657,86,384,78.06255707762557,Laon
02408,2014,626,68,391,79.09329073482428,Laon
02408,2015,640,74,392,78.55828125,Laon
02408,2016,593,86,335,77.75143338954469,Laon
02408,2017,612,73,349,78.67369281045751,Laon
02408,2018,563,57,335,79.12646536412078,Laon
02408,2019,560,69,315,78.1325,Laon
02468,2004,32,9,10,69.984375,Marle
02468,2005,27,1,19,84.27037037037037,Marle
02468,2006,34,11,13,72.45882352941176,Marle
02468,2007,36,10,21,71.76666666666667,Marle
02468,2008,29,5,16,76.8,Marle
02468,2009,34,4,14,73.8264705882353,Marle
02468,2010,35,5,22,79.64857142857143,Marle
02468,2011,36,7,14,71.95555555555555,Marle
02468,2012,31,5,20,77.53225806451613,Marle
02468,2013,22,3,9,72.14090909090909,Marle
02468,2014,35,8,20,76.08,Marle
02468,2015,31,4,22,78.5,Marle
02468,2016,35,6,18,77.78857142857143,Marle
02468,2017,27,5,12,73.77407407407408,Marle
02468,2018,43,8,26,79.43488372093023,Marle
02468,2019,23,2,17,83.99130434782609,Marle
02558,2004,92,9,52,79.03695652173913,Le Nouvion-en-Thiérache
02558,2005,102,10,63,80.38627450980393,Le Nouvion-en-Thiérache
02558,2006,95,15,46,76.85578947368421,Le Nouvion-en-Thiérache
02558,2007,104,18,64,77.97596153846153,Le Nouvion-en-Thiérache
02558,2008,101,15,60,77.59207920792079,Le Nouvion-en-Thiérache
02558,2009,103,9,56,78.65631067961165,Le Nouvion-en-Thiérache
02558,2010,116,15,67,78.76034482758621,Le Nouvion-en-Thiérache
02558,2011,89,15,65,78.07865168539325,Le Nouvion-en-Thiérache
02558,2012,107,14,62,78.21121495327102,Le Nouvion-en-Thiérache
02558,2013,114,13,65,77.90263157894736,Le Nouvion-en-Thiérache
02558,2014,80,13,48,77.41,Le Nouvion-en-Thiérache
02558,2015,103,9,66,80.39708737864078,Le Nouvion-en-Thiérache
02558,2016,79,7,54,79.94430379746835,Le Nouvion-en-Thiérache
02558,2017,72,10,40,76.53888888888889,Le Nouvion-en-Thiérache
02558,2018,95,11,60,79.73684210526315,Le Nouvion-en-Thiérache
02558,2019,87,12,47,76.54827586206896,Le Nouvion-en-Thiérache
02691,2004,1054,169,416,74.46631878557875,Saint-Quentin
02691,2005,1152,218,461,73.84670138888889,Saint-Quentin
02691,2006,1206,203,502,74.51301824212273,Saint-Quentin
02691,2007,1197,217,551,74.67752715121136,Saint-Quentin
02691,2008,1247,221,540,74.55300721732158,Saint-Quentin
02691,2009,1216,197,570,74.88774671052632,Saint-Quentin
02691,2010,1291,201,616,75.71556932610379,Saint-Quentin
02691,2011,1254,192,622,76.06371610845295,Saint-Quentin
02691,2012,1234,186,611,76.01377633711508,Saint-Quentin
02691,2013,1377,207,678,75.64611474219318,Saint-Quentin
02691,2014,1302,182,645,76.19654377880184,Saint-Quentin
02691,2015,1323,177,697,77.0275888133031,Saint-Quentin
02691,2016,1393,164,743,77.5791816223977,Saint-Quentin
02691,2017,1271,161,683,77.4507474429583,Saint-Quentin
02691,2018,1405,150,786,78.31857651245552,Saint-Quentin
02691,2019,1419,141,750,77.89252995066948,Saint-Quentin
02722,2004,797,134,370,75.62948557089084,Soissons
02722,2005,783,108,384,76.48135376756066,Soissons
02722,2006,819,109,394,76.77435897435898,Soissons
02722,2007,865,111,447,77.11433526011561,Soissons
02722,2008,866,115,433,77.01743648960739,Soissons
02722,2009,848,127,442,76.361320754716985,Soissons
02722,2010,793,77,455,78.91172761664565,Soissons
02722,2011,812,108,446,77.32549261083744,Soissons
02722,2012,893,126,526,78.21231802911534,Soissons
02722,2013,910,109,520,78.26978021978022,Soissons
02722,2014,916,123,506,77.91866812227074,Soissons
02722,2015,963,132,550,78.03852544132918,Soissons
02722,2016,898,109,507,78.13975501113586,Soissons
02722,2017,981,97,569,79.50061162079511,Soissons
02722,2018,970,102,569,78.84175257731958,Soissons
02722,2019,970,98,555,79.41268041237113,Soissons
02738,2004,227,40,112,75.15594713656388,Tergnier
02738,2005,262,43,133,76.2854961832061,Tergnier
02738,2006,271,40,128,76.1081180811808,Tergnier
02738,2007,246,32,130,76.6979674796748,Tergnier
02738,2008,281,40,161,77.33772241992882,Tergnier
02738,2009,243,35,135,77.0843621399177,Tergnier
02738,2010,253,31,154,78.39802371541502,Tergnier
02738,2011,263,51,146,75.79695817490494,Tergnier
02738,2012,255,24,150,78.39490196078431,Tergnier
02738,2013,298,31,180,78.81644295302013,Tergnier
02738,2014,292,32,164,78.05034246575343,Tergnier
02738,2015,297,43,173,78.0976430976431,Tergnier
02738,2016,317,42,180,77.6236593059937,Tergnier
02738,2017,325,38,201,79.07692307692308,Tergnier
02738,2018,339,36,210,79.6330383480826,Tergnier
02738,2019,328,40,180,78.75701219512194,Tergnier
02789,2004,73,11,37,74.58082191780822,Vervins
02789,2005,93,15,51,77.0236559139785,Vervins
02789,2006,81,9,36,76.28888888888889,Vervins
02789,2007,86,8,51,78.93372093023255,Vervins
02789,2008,108,14,56,77.875,Vervins
02789,2009,104,13,64,78.0798076923077,Vervins
02789,2010,108,16,68,79.3324074074074,Vervins
02789,2011,88,6,55,80.88522727272728,Vervins
02789,2012,108,13,59,77.86666666666666,Vervins
02789,2013,98,12,66,79.78367346938775,Vervins
02789,2014,103,16,56,76.08058252427185,Vervins
02789,2015,94,11,52,77.58723404255319,Vervins
02789,2016,115,7,70,80.86,Vervins
02789,2017,113,4,68,80.66194690265486,Vervins
02789,2018,117,8,72,81.32649572649572,Vervins
02789,2019,117,8,79,82.08974358974359,Vervins
02795,2004,60,5,31,78.43333333333334,Vic-sur-Aisne
02795,2005,59,6,41,81.25593220338983,Vic-sur-Aisne
02795,2006,41,11,21,73.3,Vic-sur-Aisne
02795,2007,43,7,23,78.32093023255814,Vic-sur-Aisne
02795,2008,47,6,25,77.17021276595744,Vic-sur-Aisne
02795,2009,45,6,24,79.26444444444445,Vic-sur-Aisne
02795,2010,46,4,30,80.50869565217391,Vic-sur-Aisne
02795,2011,43,7,31,79.11395348837209,Vic-sur-Aisne
02795,2012,57,14,36,76.98421052631579,Vic-sur-Aisne
02795,2013,56,8,32,76.87678571428572,Vic-sur-Aisne
02795,2014,37,4,27,80.87297297297297,Vic-sur-Aisne
02795,2015,50,3,35,80.81,Vic-sur-Aisne
02795,2016,56,9,39,80.06964285714285,Vic-sur-Aisne
02795,2017,36,3,21,79.36944444444444,Vic-sur-Aisne
02795,2018,43,5,28,80.68372093023255,Vic-sur-Aisne
02795,2019,56,5,33,79.44642857142857,Vic-sur-Aisne
02810,2004,81,25,27,70.6320987654321,Villers-Cotterêts
02810,2005,65,10,30,75.67076923076922,Villers-Cotterêts
02810,2006,77,16,35,73.08831168831169,Villers-Cotterêts
02810,2007,77,24,36,69.03636363636363,Villers-Cotterêts
02810,2008,94,29,38,70.17127659574469,Villers-Cotterêts
02810,2009,77,19,33,71.74805194805195,Villers-Cotterêts
02810,2010,71,15,28,71.63380281690141,Villers-Cotterêts
02810,2011,59,13,29,74.97118644067797,Villers-Cotterêts
02810,2012,84,9,47,77.29047619047618,Villers-Cotterêts
02810,2013,75,9,40,78.312,Villers-Cotterêts
02810,2014,73,16,37,74.23013698630137,Villers-Cotterêts
02810,2015,75,13,39,75.728,Villers-Cotterêts
02810,2016,89,15,41,76.90337078651686,Villers-Cotterêts
02810,2017,94,14,57,78.89148936170213,Villers-Cotterêts
02810,2018,98,14,56,77.94489795918368,Villers-Cotterêts
02810,2019,85,17,39,74.47882352941177,Villers-Cotterêts
03023,2004,123,17,79,80.02926829268293,Bellerive-sur-Allier
03023,2005,128,23,82,78.115625,Bellerive-sur-Allier
03023,2006,91,6,65,82.2945054945055,Bellerive-sur-Allier
03023,2007,113,14,72,80.70088495575222,Bellerive-sur-Allier
03023,2008,135,6,92,83.77555555555556,Bellerive-sur-Allier
03023,2009,116,11,84,82.6448275862069,Bellerive-sur-Allier
03023,2010,140,18,94,79.97,Bellerive-sur-Allier
03023,2011,136,20,91,81.61323529411764,Bellerive-sur-Allier
03023,2012,128,16,85,81.3625,Bellerive-sur-Allier
03023,2013,146,10,111,83.8609589041096,Bellerive-sur-Allier
03023,2014,129,11,99,84.65658914728682,Bellerive-sur-Allier
03023,2015,165,12,116,83.54060606060607,Bellerive-sur-Allier
03023,2016,183,13,129,83.46775956284154,Bellerive-sur-Allier
03023,2017,160,10,117,83.579375,Bellerive-sur-Allier
03023,2018,143,6,107,84.75244755244755,Bellerive-sur-Allier
03023,2019,163,12,129,85.35766871165644,Bellerive-sur-Allier
03036,2004,87,6,62,84.10919540229885,Bourbon-l'Archambault
03036,2005,89,5,68,85.67865168539326,Bourbon-l'Archambault
03036,2006,79,8,52,80.0873417721519,Bourbon-l'Archambault
03036,2007,79,2,57,84.51518987341773,Bourbon-l'Archambault
03036,2008,87,4,60,84.18275862068965,Bourbon-l'Archambault
03036,2009,92,4,72,84.20108695652173,Bourbon-l'Archambault
03036,2010,95,4,75,84.54947368421053,Bourbon-l'Archambault
03036,2011,79,8,56,81.96962025316455,Bourbon-l'Archambault
03036,2012,88,6,64,82.84431818181818,Bourbon-l'Archambault
03036,2013,71,3,50,83.4281690140845,Bourbon-l'Archambault
03036,2014,65,1,50,84.92615384615385,Bourbon-l'Archambault
03036,2015,85,3,65,85.17058823529412,Bourbon-l'Archambault
03036,2016,88,1,77,87.78181818181818,Bourbon-l'Archambault
03036,2017,86,2,72,85.92441860465117,Bourbon-l'Archambault
03036,2018,95,1,70,85.02105263157895,Bourbon-l'Archambault
03036,2019,82,6,63,83.68780487804878,Bourbon-l'Archambault
03082,2004,59,14,29,74.20677966101695,Commentry
03082,2005,70,14,39,75.18714285714286,Commentry
03082,2006,64,12,32,76.965625,Commentry
03082,2007,76,7,51,82.1,Commentry
03082,2008,90,13,55,78.61888888888889,Commentry
03082,2009,89,13,59,80.65280898876405,Commentry
03082,2010,84,12,50,78.8702380952381,Commentry
03082,2011,76,12,49,79.3828947368421,Commentry
03082,2012,94,12,63,80.29148936170213,Commentry
03082,2013,80,17,45,76.325,Commentry
03082,2014,71,6,52,82.80985915492958,Commentry
03082,2015,84,16,50,76.50119047619047,Commentry
03082,2016,100,11,64,80.474,Commentry
03082,2017,54,9,33,78.47777777777777,Commentry
03082,2018,90,7,59,81.06555555555556,Commentry
03082,2019,79,6,56,83.96329113924051,Commentry
03084,2004,55,2,33,83.9509090909091,Cosne-d'Allier
03084,2005,59,6,40,81.31694915254238,Cosne-d'Allier
03084,2006,65,9,41,80.72307692307692,Cosne-d'Allier
03084,2007,61,5,43,83.75573770491803,Cosne-d'Allier
03084,2008,68,9,46,80.92941176470588,Cosne-d'Allier
03084,2009,58,11,37,78.00689655172414,Cosne-d'Allier
03084,2010,65,7,43,82.07846153846154,Cosne-d'Allier
03084,2011,54,4,36,83.19259259259259,Cosne-d'Allier
03084,2012,72,4,56,84.77222222222223,Cosne-d'Allier
03084,2013,57,4,40,83.39122807017544,Cosne-d'Allier
03084,2014,63,3,51,84.91428571428571,Cosne-d'Allier
03084,2015,66,4,54,84.9121212121212,Cosne-d'Allier
03084,2016,52,4,41,84.4326923076923,Cosne-d'Allier
03084,2017,56,4,41,85.32142857142857,Cosne-d'Allier
03084,2018,47,4,37,84.89574468085107,Cosne-d'Allier
03084,2019,61,6,47,84.92622950819673,Cosne-d'Allier
03095,2004,110,15,73,80.64636363636363,Cusset
03095,2005,123,13,83,81.41869918699187,Cusset
03095,2006,116,11,76,81.86724137931034,Cusset
03095,2007,123,9,92,83.76829268292683,Cusset
03095,2008,115,11,68,80.33739130434783,Cusset
03095,2009,113,13,74,80.30353982300885,Cusset
03095,2010,119,14,84,81.82100840336135,Cusset
03095,2011,108,8,80,83.16574074074074,Cusset
03095,2012,148,17,98,81.58716216216216,Cusset
03095,2013,151,16,110,82.38476821192053,Cusset
03095,2014,120,7,93,84.2525,Cusset
03095,2015,129,10,102,85.03798449612403,Cusset
03095,2016,147,10,109,83.82244897959184,Cusset
03095,2017,119,8,96,86.12689075630252,Cusset
03095,2018,143,10,115,85.98111888111887,Cusset
03095,2019,133,11,99,84.67593984962406,Cusset
03101,2004,70,18,29,72.87285714285714,Domérat
03101,2005,76,10,45,76.97236842105264,Domérat
03101,2006,76,18,33,72.04078947368421,Domérat
03101,2007,78,6,50,80.91410256410256,Domérat
03101,2008,69,11,45,79.72753623188406,Domérat
03101,2009,77,16,38,73.98441558441559,Domérat
03101,2010,83,17,42,75.59156626506024,Domérat
03101,2011,63,10,38,78.39365079365079,Domérat
03101,2012,62,14,29,74.47903225806452,Domérat
03101,2013,71,7,39,78.56901408450705,Domérat
03101,2014,69,13,33,75.28550724637681,Domérat
03101,2015,87,12,53,79.66781609195402,Domérat
03101,2016,69,16,34,75.35072463768115,Domérat
03101,2017,65,9,33,77.57538461538462,Domérat
03101,2018,72,11,31,75.14722222222223,Domérat
03101,2019,66,11,37,78.92272727272727,Domérat
03102,2004,51,10,16,72.30392156862744,Dompierre-sur-Besbre
03102,2005,55,13,26,74.51818181818182,Dompierre-sur-Besbre
03102,2006,50,9,28,78.256,Dompierre-sur-Besbre
03102,2007,39,8,19,75.12820512820512,Dompierre-sur-Besbre
03102,2008,59,15,30,73.19322033898305,Dompierre-sur-Besbre
03102,2009,43,10,25,75.14651162790697,Dompierre-sur-Besbre
03102,2010,49,9,22,76.64489795918368,Dompierre-sur-Besbre
03102,2011,45,11,26,74.89111111111112,Dompierre-sur-Besbre
03102,2012,45,3,32,82.96222222222222,Dompierre-sur-Besbre
03102,2013,41,12,20,72.46341463414635,Dompierre-sur-Besbre
03102,2014,42,6,20,77.73809523809524,Dompierre-sur-Besbre
03102,2015,50,6,34,79.45,Dompierre-sur-Besbre
03102,2016,49,9,27,76.68775510204081,Dompierre-sur-Besbre
03102,2017,46,7,24,76.23260869565217,Dompierre-sur-Besbre
03102,2018,49,10,28,76.86734693877551,Dompierre-sur-Besbre
03102,2019,36,5,21,79.34722222222223,Dompierre-sur-Besbre
03118,2004,143,20,83,79.44685314685314,Gannat
03118,2005,137,17,82,80.03211678832116,Gannat
