code_tvs,annee,nb_medecins
74010,2004,205
74010,2005,211
74010,2006,208
74010,2007,208
74010,2008,200
74010,2009,203
74010,2010,205
74010,2011,203
74010,2012,205
74010,2013,205
74010,2014,205
74010,2015,202
74010,2016,208
74010,2017,204
74010,2018,211
74010,2019,208
74012,2004,50
74012,2005,48
74012,2006,50
74012,2007,52
74012,2008,48
74012,2009,49
74012,2010,47
74012,2011,45
74012,2012,47
74012,2013,46
74012,2014,50
74012,2015,50
74012,2016,46
74012,2017,44
74012,2018,47
74012,2019,45
74042,2004,21
74042,2005,22
74042,2006,22
74042,2007,23
74042,2008,23
74042,2009,23
74042,2010,23
74042,2011,25
74042,2012,23
74042,2013,24
74042,2014,24
74042,2015,26
74042,2016,26
74042,2017,27
74042,2018,25
74042,2019,30
74043,2004,5
74043,2005,5
74043,2006,5
74043,2007,5
74043,2008,5
74043,2009,5
74043,2010,5
74043,2011,5
74043,2012,4
74043,2013,4
74043,2014,4
74043,2015,4
74043,2016,5
74043,2017,4
74043,2018,5
74043,2019,7
74056,2004,18
74056,2005,19
74056,2006,19
74056,2007,19
74056,2008,14
74056,2009,16
74056,2010,15
74056,2011,16
74056,2012,18
74056,2013,17
74056,2014,17
74056,2015,16
74056,2016,16
74056,2017,20
74056,2018,16
74056,2019,15
74081,2004,38
74081,2005,42
74081,2006,42
74081,2007,40
74081,2008,42
74081,2009,41
74081,2010,41
74081,2011,41
74081,2012,43
74081,2013,41
74081,2014,37
74081,2015,38
74081,2016,37
74081,2017,37
74081,2018,34
74081,2019,33
74096,2004,15
74096,2005,17
74096,2006,17
74096,2007,18
74096,2008,18
74096,2009,17
74096,2010,17
74096,2011,18
74096,2012,19
74096,2013,18
74096,2014,20
74096,2015,22
74096,2016,23
74096,2017,23
74096,2018,24
74096,2019,27
74105,2004,12
74105,2005,13
74105,2006,13
74105,2007,13
74105,2008,14
74105,2009,14
74105,2010,13
74105,2011,13
74105,2012,11
74105,2013,12
74105,2014,11
74105,2015,12
74105,2016,10
74105,2017,11
74105,2018,10
74105,2019,10
74112,2004,8
74112,2005,8
74112,2006,9
74112,2007,10
74112,2008,12
74112,2009,12
74112,2010,12
74112,2011,13
74112,2012,14
74112,2013,14
74112,2014,16
74112,2015,19
74112,2016,19
74112,2017,19
74112,2018,21
74112,2019,22
74119,2004,21
74119,2005,24
74119,2006,21
74119,2007,21
74119,2008,21
74119,2009,22
74119,2010,19
74119,2011,19
74119,2012,20
74119,2013,20
74119,2014,20
74119,2015,21
74119,2016,22
74119,2017,24
74119,2018,22
74119,2019,20
74123,2004,8
74123,2005,8
74123,2006,8
74123,2007,7
74123,2008,7
74123,2009,7
74123,2010,8
74123,2011,6
74123,2012,7
74123,2013,7
74123,2014,7
74123,2015,7
74123,2016,6
74123,2017,8
74123,2018,8
74123,2019,8
74133,2004,24
74133,2005,24
74133,2006,21
74133,2007,18
74133,2008,19
74133,2009,19
74133,2010,20
74133,2011,19
74133,2012,18
74133,2013,19
74133,2014,15
74133,2015,15
74133,2016,11
74133,2017,11
74133,2018,11
74133,2019,11
74173,2004,16
74173,2005,15
74173,2006,17
74173,2007,19
74173,2008,17
74173,2009,16
74173,2010,16
74173,2011,16
74173,2012,16
74173,2013,19
74173,2014,15
74173,2015,13
74173,2016,14
74173,2017,13
74173,2018,14
74173,2019,14
74191,2004,12
74191,2005,11
74191,2006,11
74191,2007,11
74191,2008,11
74191,2009,12
74191,2010,11
74191,2011,12
74191,2012,12
74191,2013,13
74191,2014,13
74191,2015,12
74191,2016,11
74191,2017,12
74191,2018,11
74191,2019,11
74208,2004,11
74208,2005,14
74208,2006,13
74208,2007,12
74208,2008,13
74208,2009,12
74208,2010,13
74208,2011,12
74208,2012,13
74208,2013,10
74208,2014,8
74208,2015,9
74208,2016,11
74208,2017,11
74208,2018,10
74208,2019,13
74218,2004,7
74218,2005,7
74218,2006,6
74218,2007,6
74218,2008,7
74218,2009,7
74218,2010,7
74218,2011,7
74218,2012,7
74218,2013,7
74218,2014,7
74218,2015,8
74218,2016,8
74218,2017,6
74218,2018,7
74218,2019,7
74220,2004,10
74220,2005,10
74220,2006,10
74220,2007,10
74220,2008,10
74220,2009,10
74220,2010,10
74220,2011,11
74220,2012,11
74220,2013,11
74220,2014,12
74220,2015,14
74220,2016,15
74220,2017,16
74220,2018,13
74220,2019,14
74224,2004,9
74224,2005,9
74224,2006,10
74224,2007,11
74224,2008,12
74224,2009,12
74224,2010,11
74224,2011,10
74224,2012,12
74224,2013,11
74224,2014,11
74224,2015,11
74224,2016,11
74224,2017,11
74224,2018,11
74224,2019,9
74225,2004,17
74225,2005,17
74225,2006,17
74225,2007,17
74225,2008,18
74225,2009,17
74225,2010,16
74225,2011,17
74225,2012,17
74225,2013,18
74225,2014,18
74225,2015,17
74225,2016,17
74225,2017,19
74225,2018,18
74225,2019,18
74236,2004,10
74236,2005,10
74236,2006,10
74236,2007,10
74236,2008,10
74236,2009,10
74236,2010,10
74236,2011,10
74236,2012,10
74236,2013,10
74236,2014,12
74236,2015,13
74236,2016,13
74236,2017,12
74236,2018,12
74236,2019,13
74242,2004,24
74242,2005,24
74242,2006,24
74242,2007,24
74242,2008,24
74242,2009,24
74242,2010,23
74242,2011,25
74242,2012,24
74242,2013,23
74242,2014,25
74242,2015,26
74242,2016,28
74242,2017,30
74242,2018,30
74242,2019,32
74243,2004,16
74243,2005,16
74243,2006,15
74243,2007,17
74243,2008,17
74243,2009,16
74243,2010,16
74243,2011,16
74243,2012,15
74243,2013,16
74243,2014,17
74243,2015,17
74243,2016,16
74243,2017,14
74243,2018,14
74243,2019,15
74256,2004,22
74256,2005,24
74256,2006,24
74256,2007,24
74256,2008,26
74256,2009,26
74256,2010,25
74256,2011,25
74256,2012,25
74256,2013,27
74256,2014,27
74256,2015,28
74256,2016,28
74256,2017,28
74256,2018,27
74256,2019,24
74258,2004,6
74258,2005,6
74258,2006,6
74258,2007,6
74258,2008,6
74258,2009,6
74258,2010,6
74258,2011,6
74258,2012,6
74258,2013,7
74258,2014,7
74258,2015,7
74258,2016,8
74258,2017,7
74258,2018,8
74258,2019,8
74269,2004,12
74269,2005,10
74269,2006,10
74269,2007,10
74269,2008,10
74269,2009,8
74269,2010,11
74269,2011,10
74269,2012,11
74269,2013,14
74269,2014,14
74269,2015,11
74269,2016,9
74269,2017,10
74269,2018,9
74269,2019,11
74276,2004,3
74276,2005,5
74276,2006,4
74276,2007,4
74276,2008,3
74276,2009,4
74276,2010,4
74276,2011,4
74276,2012,3
74276,2013,1
74276,2014,3
74276,2015,3
74276,2016,3
74276,2017,3
74276,2018,3
74276,2019,3
74280,2004,21
74280,2005,21
74280,2006,23
74280,2007,23
74280,2008,23
74280,2009,23
74280,2010,23
74280,2011,23
74280,2012,19
74280,2013,20
74280,2014,20
74280,2015,19
74280,2016,20
74280,2017,18
74280,2018,19
74280,2019,20
74281,2004,52
74281,2005,52
74281,2006,50
74281,2007,48
74281,2008,48
74281,2009,47
74281,2010,47
74281,2011,49
74281,2012,48
74281,2013,47
74281,2014,44
74281,2015,42
74281,2016,43
74281,2017,45
74281,2018,42
74281,2019,45
74305,2004,20
74305,2005,21
74305,2006,21
74305,2007,21
74305,2008,19
74305,2009,20
74305,2010,20
74305,2011,21
74305,2012,22
74305,2013,23
74305,2014,25
74305,2015,24
74305,2016,22
74305,2017,22
74305,2018,23
74305,2019,24
74311,2004,13
74311,2005,13
74311,2006,13
74311,2007,14
74311,2008,14
74311,2009,15
74311,2010,16
74311,2011,16
74311,2012,16
74311,2013,17
74311,2014,16
74311,2015,15
74311,2016,15
74311,2017,16
74311,2018,15
74311,2019,16
75101,2004,29
75101,2005,33
75101,2006,29
75101,2007,30
75101,2008,30
75101,2009,29
75101,2010,30
75101,2011,30
75101,2012,30
75101,2013,29
75101,2014,23
75101,2015,26
75101,2016,26
75101,2017,28
75101,2018,30
75101,2019,29
75102,2004,26
75102,2005,30
75102,2006,25
75102,2007,24
75102,2008,24
75102,2009,21
75102,2010,23
75102,2011,25
75102,2012,25
75102,2013,26
75102,2014,21
75102,2015,26
75102,2016,25
75102,2017,25
75102,2018,25
75102,2019,26
75103,2004,40
75103,2005,49
75103,2006,42
75103,2007,40
75103,2008,40
75103,2009,37
75103,2010,36
75103,2011,35
75103,2012,35
75103,2013,36
75103,2014,34
75103,2015,38
75103,2016,39
75103,2017,40
75103,2018,40
75103,2019,39
75104,2004,46
75104,2005,50
75104,2006,46
75104,2007,42
75104,2008,43
75104,2009,44
75104,2010,44
75104,2011,45
75104,2012,44
75104,2013,43
75104,2014,34
75104,2015,39
75104,2016,40
75104,2017,40
75104,2018,41
75104,2019,40
75105,2004,92
75105,2005,105
75105,2006,92
75105,2007,94
75105,2008,95
75105,2009,96
75105,2010,98
75105,2011,97
75105,2012,96
75105,2013,96
75105,2014,80
75105,2015,94
75105,2016,94
75105,2017,96
75105,2018,90
75105,2019,87
75106,2004,68
75106,2005,78
75106,2006,72
75106,2007,75
75106,2008,76
75106,2009,70
75106,2010,71
75106,2011,73
75106,2012,71
75106,2013,63
75106,2014,51
75106,2015,62
75106,2016,60
75106,2017,59
75106,2018,60
75106,2019,59
75107,2004,83
75107,2005,88
75107,2006,90
75107,2007,87
75107,2008,89
75107,2009,88
75107,2010,87
75107,2011,89
75107,2012,89
75107,2013,85
75107,2014,78
75107,2015,84
75107,2016,82
75107,2017,82
75107,2018,85
75107,2019,81
75108,2004,141
75108,2005,154
75108,2006,152
75108,2007,150
75108,2008,142
75108,2009,135
75108,2010,129
75108,2011,132
75108,2012,133
75108,2013,129
75108,2014,111
75108,2015,121
75108,2016,124
75108,2017,124
75108,2018,124
75108,2019,129
75109,2004,95
75109,2005,106
75109,2006,100
75109,2007,99
75109,2008,100
75109,2009,100
75109,2010,93
75109,2011,97
75109,2012,97
75109,2013,92
75109,2014,85
75109,2015,89
75109,2016,85
75109,2017,80
75109,2018,82
75109,2019,83
75110,2004,79
75110,2005,99
75110,2006,84
75110,2007,79
75110,2008,81
75110,2009,78
75110,2010,74
75110,2011,74
75110,2012,74
75110,2013,66
75110,2014,66
75110,2015,68
75110,2016,67
75110,2017,66
75110,2018,68
75110,2019,66
75111,2004,159
75111,2005,201
75111,2006,173
75111,2007,168
75111,2008,169
75111,2009,162
75111,2010,166
75111,2011,167
75111,2012,166
75111,2013,165
75111,2014,142
75111,2015,158
75111,2016,149
75111,2017,153
75111,2018,159
75111,2019,155
75112,2004,137
75112,2005,193
75112,2006,156
75112,2007,149
75112,2008,152
75112,2009,149
75112,2010,143
75112,2011,146
75112,2012,147
75112,2013,146
75112,2014,125
75112,2015,141
75112,2016,136
75112,2017,131
75112,2018,126
75112,2019,132
75113,2004,360
75113,2005,408
75113,2006,377
75113,2007,369
75113,2008,364
75113,2009,357
75113,2010,364
75113,2011,372
75113,2012,371
75113,2013,347
75113,2014,286
75113,2015,352
75113,2016,310
75113,2017,304
75113,2018,312
75113,2019,312
75114,2004,141
75114,2005,179
75114,2006,153
75114,2007,148
75114,2008,148
75114,2009,146
75114,2010,142
75114,2011,139
75114,2012,138
75114,2013,130
75114,2014,107
75114,2015,129
75114,2016,134
75114,2017,135
75114,2018,131
75114,2019,132
75115,2004,222
75115,2005,287
75115,2006,246
75115,2007,237
75115,2008,236
75115,2009,221
75115,2010,219
75115,2011,220
75115,2012,218
75115,2013,224
75115,2014,191
75115,2015,210
75115,2016,202
75115,2017,202
75115,2018,195
75115,2019,194
75116,2004,255
75116,2005,305
75116,2006,277
75116,2007,278
75116,2008,276
75116,2009,269
75116,2010,258
75116,2011,241
75116,2012,243
75116,2013,227
75116,2014,198
75116,2015,231
75116,2016,231
75116,2017,231
75116,2018,232
75116,2019,238
75117,2004,202
75117,2005,227
75117,2006,202
75117,2007,197
75117,2008,200
75117,2009,200
75117,2010,198
75117,2011,196
75117,2012,191
75117,2013,183
75117,2014,160
75117,2015,181
75117,2016,186
75117,2017,177
75117,2018,178
75117,2019,179
75118,2004,144
75118,2005,171
75118,2006,145
75118,2007,143
75118,2008,145
75118,2009,139
75118,2010,137
75118,2011,137
75118,2012,137
75118,2013,131
75118,2014,112
75118,2015,121
75118,2016,118
75118,2017,119
75118,2018,118
75118,2019,126
75119,2004,152
75119,2005,239
75119,2006,167
75119,2007,158
75119,2008,159
75119,2009,153
75119,2010,154
75119,2011,152
75119,2012,152
75119,2013,152
75119,2014,131
75119,2015,154
75119,2016,153
75119,2017,155
75119,2018,150
75119,2019,154
75120,2004,131
75120,2005,161
75120,2006,136
75120,2007,132
75120,2008,132
75120,2009,131
75120,2010,131
75120,2011,127
75120,2012,126
75120,2013,130
75120,2014,101
75120,2015,125
75120,2016,161
75120,2017,164
75120,2018,164
75120,2019,170
76034,2004,10
76034,2005,10
76034,2006,11
76034,2007,11
76034,2008,10
76034,2009,12
76034,2010,12
76034,2011,10
76034,2012,12
76034,2013,12
76034,2014,12
76034,2015,12
76034,2016,12
76034,2017,13
76034,2018,14
76034,2019,14
76035,2004,13
76035,2005,13
76035,2006,13
76035,2007,13
76035,2008,14
76035,2009,14
76035,2010,14
76035,2011,13
76035,2012,13
76035,2013,13
76035,2014,13
76035,2015,12
76035,2016,12
76035,2017,12
76035,2018,12
76035,2019,12
76051,2004,3
76051,2005,3
76051,2006,3
76051,2007,3
76051,2008,3
76051,2009,3
76051,2010,3
76051,2011,3
76051,2012,3
76051,2013,3
76051,2014,3
76051,2015,3
76051,2016,3
76051,2017,3
76051,2018,3
76051,2019,3
76057,2004,25
76057,2005,26
76057,2006,27
76057,2007,26
76057,2008,26
76057,2009,26
76057,2010,26
76057,2011,27
76057,2012,28
76057,2013,28
76057,2014,27
76057,2015,29
76057,2016,28
76057,2017,28
76057,2018,27
76057,2019,25
76101,2004,8
76101,2005,8
76101,2006,8
76101,2007,8
76101,2008,8
76101,2009,8
76101,2010,6
76101,2011,7
76101,2012,7
76101,2013,8
76101,2014,8
76101,2015,9
76101,2016,3
76101,2017,5
76101,2018,7
76101,2019,7
76103,2004,6
76103,2005,6
76103,2006,6
76103,2007,6
76103,2008,6
76103,2009,6
76103,2010,6
76103,2011,7
76103,2012,6
76103,2013,7
76103,2014,7
76103,2015,7
76103,2016,7
76103,2017,7
76103,2018,9
76103,2019,9
76108,2004,19
76108,2005,21
76108,2006,22
76108,2007,22
76108,2008,24
76108,2009,25
76108,2010,26
76108,2011,27
76108,2012,28
76108,2013,28
76108,2014,29
76108,2015,26
76108,2016,27
76108,2017,27
76108,2018,26
76108,2019,25
76114,2004,21
76114,2005,22
76114,2006,21
76114,2007,19
76114,2008,19
76114,2009,20
76114,2010,20
76114,2011,19
76114,2012,19
76114,2013,18
76114,2014,18
76114,2015,16
76114,2016,15
76114,2017,15
76114,2018,13
76114,2019,12
76146,2004,5
76146,2005,5
76146,2006,5
76146,2007,5
76146,2008,4
76146,2009,5
76146,2010,5
76146,2011,5
76146,2012,5
76146,2013,4
76146,2014,4
76146,2015,4
76146,2016,4
76146,2017,5
76146,2018,5
76146,2019,5
76157,2004,16
76157,2005,16
76157,2006,16
76157,2007,16
76157,2008,16
76157,2009,16
76157,2010,16
76157,2011,16
76157,2012,16
76157,2013,16
76157,2014,16
76157,2015,16
76157,2016,15
76157,2017,14
76157,2018,12
76157,2019,13
76159,2004,7
76159,2005,7
76159,2006,7
76159,2007,7
76159,2008,7
76159,2009,7
76159,2010,7
76159,2011,7
76159,2012,7
76159,2013,8
76159,2014,8
76159,2015,8
76159,2016,8
76159,2017,8
76159,2018,8
76159,2019,8
76164,2004,11
76164,2005,12
76164,2006,12
76164,2007,12
76164,2008,12
76164,2009,11
76164,2010,11
76164,2011,11
76164,2012,10
76164,2013,10
76164,2014,10
76164,2015,11
76164,2016,10
76164,2017,11
76164,2018,10
76164,2019,9
76165,2004,23
76165,2005,23
76165,2006,23
76165,2007,23
76165,2008,23
76165,2009,22
76165,2010,22
76165,2011,21
76165,2012,19
76165,2013,17
76165,2014,17
76165,2015,16
76165,2016,19
76165,2017,19
76165,2018,18
76165,2019,19
76196,2004,11
76196,2005,11
76196,2006,12
76196,2007,12
76196,2008,11
76196,2009,11
76196,2010,11
76196,2011,9
76196,2012,9
76196,2013,8
76196,2014,8
76196,2015,7
76196,2016,9
76196,2017,8
76196,2018,9
76196,2019,8
76212,2004,28
76212,2005,28
76212,2006,28
76212,2007,28
76212,2008,28
76212,2009,28
76212,2010,29
76212,2011,29
76212,2012,31
76212,2013,35
76212,2014,35
76212,2015,33
76212,2016,32
76212,2017,32
76212,2018,35
76212,2019,37
76216,2004,11
76216,2005,11
76216,2006,11
76216,2007,11
76216,2008,11
76216,2009,11
76216,2010,10
76216,2011,10
76216,2012,10
76216,2013,10
76216,2014,10
76216,2015,9
76216,2016,10
76216,2017,10
76216,2018,9
76216,2019,9
76217,2004,69
76217,2005,68
76217,2006,68
76217,2007,68
76217,2008,68
76217,2009,65
76217,2010,67
76217,2011,67
76217,2012,66
76217,2013,65
76217,2014,66
76217,2015,63
76217,2016,61
76217,2017,64
76217,2018,62
76217,2019,55
76219,2004,8
76219,2005,8
76219,2006,9
76219,2007,9
76219,2008,9
76219,2009,9
76219,2010,9
76219,2011,10
76219,2012,9
76219,2013,10
76219,2014,9
76219,2015,9
76219,2016,9
76219,2017,9
76219,2018,8
76219,2019,8
76222,2004,19
76222,2005,19
76222,2006,19
76222,2007,19
76222,2008,18
76222,2009,18
76222,2010,18
76222,2011,16
76222,2012,16
76222,2013,18
76222,2014,16
76222,2015,16
76222,2016,16
76222,2017,15
76222,2018,15
76222,2019,16
76231,2004,33
76231,2005,36
76231,2006,35
76231,2007,35
76231,2008,34
76231,2009,34
76231,2010,34
76231,2011,33
76231,2012,34
76231,2013,35
76231,2014,36
76231,2015,37
76231,2016,38
76231,2017,40
76231,2018,37
76231,2019,36
76255,2004,36
76255,2005,37
76255,2006,37
76255,2007,37
76255,2008,38
76255,2009,37
76255,2010,37
76255,2011,36
76255,2012,35
76255,2013,35
76255,2014,34
76255,2015,33
76255,2016,34
76255,2017,33
76255,2018,33
76255,2019,31
76258,2004,10
76258,2005,10
76258,2006,9
76258,2007,10
76258,2008,11
76258,2009,10
76258,2010,9
76258,2011,10
76258,2012,10
76258,2013,10
76258,2014,10
76258,2015,11
76258,2016,12
76258,2017,12
76258,2018,12
76258,2019,8
76259,2004,35
76259,2005,35
76259,2006,36
76259,2007,37
76259,2008,36
76259,2009,36
76259,2010,34
76259,2011,33
76259,2012,30
76259,2013,31
76259,2014,31
76259,2015,30
76259,2016,29
76259,2017,27
76259,2018,24
76259,2019,25
76276,2004,11
76276,2005,12
76276,2006,12
76276,2007,12
76276,2008,12
76276,2009,12
76276,2010,11
76276,2011,10
76276,2012,10
76276,2013,12
76276,2014,11
76276,2015,11
76276,2016,12
76276,2017,11
76276,2018,11
76276,2019,11
76302,2004,8
76302,2005,9
76302,2006,9
76302,2007,9
76302,2008,9
76302,2009,8
76302,2010,7
76302,2011,10
76302,2012,10
76302,2013,10
76302,2014,10
76302,2015,10
76302,2016,10
76302,2017,7
76302,2018,9
76302,2019,8
76305,2004,10
76305,2005,9
76305,2006,9
76305,2007,9
76305,2008,9
76305,2009,9
76305,2010,9
76305,2011,9
76305,2012,10
76305,2013,11
76305,2014,10
76305,2015,11
76305,2016,10
76305,2017,10
76305,2018,10
76305,2019,10
76312,2004,21
76312,2005,22
76312,2006,20
76312,2007,19
76312,2008,19
76312,2009,17
76312,2010,17
76312,2011,18
76312,2012,17
76312,2013,18
76312,2014,18
76312,2015,17
76312,2016,16
76312,2017,16
76312,2018,18
76312,2019,15
76319,2004,17
76319,2005,17
76319,2006,17
76319,2007,16
76319,2008,16
76319,2009,16
76319,2010,16
76319,2011,16
76319,2012,15
76319,2013,15
76319,2014,16
76319,2015,16
76319,2016,14
76319,2017,14
76319,2018,16
76319,2019,16
76322,2004,30
76322,2005,30
76322,2006,31
76322,2007,29
76322,2008,30
76322,2009,28
76322,2010,30
76322,2011,30
76322,2012,30
76322,2013,28
76322,2014,28
76322,2015,27
76322,2016,29
76322,2017,29
76322,2018,27
76322,2019,30
76341,2004,14
76341,2005,14
76341,2006,14
76341,2007,14
76341,2008,14
76341,2009,14
76341,2010,9
76341,2011,9
76341,2012,9
76341,2013,8
76341,2014,8
76341,2015,6
76341,2016,6
76341,2017,5
76341,2018,5
76341,2019,6
76351,2004,194
76351,2005,201
76351,2006,200
76351,2007,200
76351,2008,199
76351,2009,193
76351,2010,195
76351,2011,192
76351,2012,190
76351,2013,186
76351,2014,179
76351,2015,179
76351,2016,176
76351,2017,168
76351,2018,161
76351,2019,159
76384,2004,21
76384,2005,21
76384,2006,21
76384,2007,21
76384,2008,20
76384,2009,21
76384,2010,19
76384,2011,19
76384,2012,18
76384,2013,19
76384,2014,16
76384,2015,18
76384,2016,18
76384,2017,19
76384,2018,17
76384,2019,14
76400,2004,7
76400,2005,7
76400,2006,8
76400,2007,9
76400,2008,8
76400,2009,9
76400,2010,10
76400,2011,10
76400,2012,10
76400,2013,10
76400,2014,10
76400,2015,11
76400,2016,8
76400,2017,7
76400,2018,8
76400,2019,7
76402,2004,14
76402,2005,14
76402,2006,14
76402,2007,14
76402,2008,14
76402,2009,14
76402,2010,15
76402,2011,15
76402,2012,15
76402,2013,15
76402,2014,15
76402,2015,14
76402,2016,14
76402,2017,13
76402,2018,12
76402,2019,15
76410,2004,25
76410,2005,25
76410,2006,25
76410,2007,25
76410,2008,25
76410,2009,24
76410,2010,23
76410,2011,23
76410,2012,23
76410,2013,23
76410,2014,22
76410,2015,22
76410,2016,22
76410,2017,22
76410,2018,22
76410,2019,23
76429,2004,25
76429,2005,26
76429,2006,26
76429,2007,26
76429,2008,26
76429,2009,25
76429,2010,25
76429,2011,25
76429,2012,26
76429,2013,26
76429,2014,25
76429,2015,26
76429,2016,27
76429,2017,25
76429,2018,25
76429,2019,28
76447,2004,30
76447,2005,30
76447,2006,28
76447,2007,28
76447,2008,29
76447,2009,28
76447,2010,28
76447,2011,30
76447,2012,29
76447,2013,26
76447,2014,27
76447,2015,28
76447,2016,25
76447,2017,24
76447,2018,23
76447,2019,22
76451,2004,18
76451,2005,18
76451,2006,19
76451,2007,19
76451,2008,19
76451,2009,19
76451,2010,19
76451,2011,18
76451,2012,19
76451,2013,19
76451,2014,19
76451,2015,19
76451,2016,20
76451,2017,21
76451,2018,20
76451,2019,22
76452,2004,28
76452,2005,28
76452,2006,29
76452,2007,29
76452,2008,30
76452,2009,29
76452,2010,29
76452,2011,29
76452,2012,28
76452,2013,28
76452,2014,29
76452,2015,29
76452,2016,29
76452,2017,29
76452,2018,29
76452,2019,30
76462,2004,12
76462,2005,12
76462,2006,12
76462,2007,12
76462,2008,14
76462,2009,13
76462,2010,14
76462,2011,15
76462,2012,15
76462,2013,15
76462,2014,16
76462,2015,18
76462,2016,18
76462,2017,17
76462,2018,17
76462,2019,16
76482,2004,9
76482,2005,9
76482,2006,8
76482,2007,8
76482,2008,8
76482,2009,7
76482,2010,7
76482,2011,7
76482,2012,7
76482,2013,8
76482,2014,8
76482,2015,8
76482,2016,8
76482,2017,8
76482,2018,6
76482,2019,7
76484,2004,13
76484,2005,12
76484,2006,13
76484,2007,13
76484,2008,13
76484,2009,14
76484,2010,14
76484,2011,15
76484,2012,16
76484,2013,16
76484,2014,15
76484,2015,15
76484,2016,13
76484,2017,15
76484,2018,12
76484,2019,11
76498,2004,23
76498,2005,23
76498,2006,22
76498,2007,23
76498,2008,23
76498,2009,23
76498,2010,22
76498,2011,22
76498,2012,22
76498,2013,21
76498,2014,21
76498,2015,17
76498,2016,16
76498,2017,17
76498,2018,17
76498,2019,16
76540,2004,182
76540,2005,187
76540,2006,183
76540,2007,188
76540,2008,184
76540,2009,178
76540,2010,173
76540,2011,169
76540,2012,164
76540,2013,164
76540,2014,164
76540,2015,163
76540,2016,164
76540,2017,161
76540,2018,158
76540,2019,155
76575,2004,21
76575,2005,22
76575,2006,22
76575,2007,22
76575,2008,22
76575,2009,22
76575,2010,19
76575,2011,20
76575,2012,20
76575,2013,20
76575,2014,21
76575,2015,21
76575,2016,20
76575,2017,20
76575,2018,20
76575,2019,18
76647,2004,12
76647,2005,12
76647,2006,11
76647,2007,11
76647,2008,10
76647,2009,10
76647,2010,10
76647,2011,10
76647,2012,9
76647,2013,10
76647,2014,11
76647,2015,12
76647,2016,12
76647,2017,10
76647,2018,11
76647,2019,13
76648,2004,6
76648,2005,6
76648,2006,6
76648,2007,6
76648,2008,6
76648,2009,7
76648,2010,7
76648,2011,7
76648,2012,8
76648,2013,7
76648,2014,7
76648,2015,7
76648,2016,7
76648,2017,7
76648,2018,7
76648,2019,8
76655,2004,9
76655,2005,9
76655,2006,10
76655,2007,10
76655,2008,9
76655,2009,9
76655,2010,9
76655,2011,9
76655,2012,7
76655,2013,7
76655,2014,6
76655,2015,7
76655,2016,8
76655,2017,8
76655,2018,8
76655,2019,9
76681,2004,26
76681,2005,26
76681,2006,27
76681,2007,28
76681,2008,33
76681,2009,35
76681,2010,33
76681,2011,32
76681,2012,32
76681,2013,32
76681,2014,30
76681,2015,32
76681,2016,33
76681,2017,29
76681,2018,28
76681,2019,30
76705,2004,8
76705,2005,10
76705,2006,10
76705,2007,9
76705,2008,9
76705,2009,9
76705,2010,9
76705,2011,9
76705,2012,9
76705,2013,9
76705,2014,10
76705,2015,12
76705,2016,12
76705,2017,11
76705,2018,12
76705,2019,12
76752,2004,4
76752,2005,4
76752,2006,4
76752,2007,4
76752,2008,4
76752,2009,4
76752,2010,4
76752,2011,4
76752,2012,4
76752,2013,4
76752,2014,4
76752,2015,4
76752,2016,4
76752,2017,4
76752,2018,4
76752,2019,3
76758,2004,23
76758,2005,23
76758,2006,22
76758,2007,22
76758,2008,23
76758,2009,22
76758,2010,22
76758,2011,20
76758,2012,22
76758,2013,20
76758,2014,21
76758,2015,20
76758,2016,21
76758,2017,22
76758,2018,23
76758,2019,25
77037,2004,8
77037,2005,8
77037,2006,8
77037,2007,8
77037,2008,7
77037,2009,8
77037,2010,7
77037,2011,6
77037,2012,6
77037,2013,7
77037,2014,7
77037,2015,6
77037,2016,6
77037,2017,5
77037,2018,5
77037,2019,2
77051,2004,10
77051,2005,10
77051,2006,10
77051,2007,10
77051,2008,10
77051,2009,10
77051,2010,10
77051,2011,9
77051,2012,9
77051,2013,9
77051,2014,9
77051,2015,9
77051,2016,8
77051,2017,7
77051,2018,7
77051,2019,6
77053,2004,18
77053,2005,20
77053,2006,20
77053,2007,19
77053,2008,19
77053,2009,19
77053,2010,19
77053,2011,20
77053,2012,20
77053,2013,19
77053,2014,19
77053,2015,19
77053,2016,19
77053,2017,18
77053,2018,18
77053,2019,15
77058,2004,31
77058,2005,29
77058,2006,12
77058,2007,14
77058,2008,16
77058,2009,16
77058,2010,16
77058,2011,18
77058,2012,18
77058,2013,18
77058,2014,18
77058,2015,18
77058,2016,17
77058,2017,18
77058,2018,20
77058,2019,20
77067,2004,6
77067,2005,5
77067,2006,5
77067,2007,5
77067,2008,5
77067,2009,5
77067,2010,5
77067,2011,5
77067,2012,5
77067,2013,5
77067,2014,5
77067,2015,5
77067,2016,5
77067,2017,8
77067,2018,8
77067,2019,8
77079,2004,20
77079,2005,21
77079,2006,20
77079,2007,21
77079,2008,22
77079,2009,22
77079,2010,21
77079,2011,21
77079,2012,21
77079,2013,18
77079,2014,18
77079,2015,18
77079,2016,18
77079,2017,17
77079,2018,16
77079,2019,14
77083,2004,21
77083,2005,24
77083,2006,24
77083,2007,24
77083,2008,24
77083,2009,23
77083,2010,23
77083,2011,22
77083,2012,22
77083,2013,22
77083,2014,21
77083,2015,21
77083,2016,21
77083,2017,21
77083,2018,20
77083,2019,20
77088,2004,5
77088,2005,5
77088,2006,5
77088,2007,5
